"REF_DATE,""GEO"",""DGUID"",""Sex"",""Age group"",""Activity"",""Period of the week"",""Student response"",""UOM"",""UOM_ID"",""SCALAR_FACTOR"",""SCALAR_ID"",""VECTOR"",""COORDINATE"",""VALUE"",""STATUS"",""SYMBOL"",""TERMINATED"",""DECIMALS"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823680"",""34.1.3.2.2.1"",""20"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823681"",""34.1.3.2.2.2"",""15"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823682"",""34.1.3.2.2.3"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823683"",""34.1.3.2.2.4"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823684"",""34.1.3.2.2.5"",""11"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823685"",""34.1.3.2.2.6"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823686"",""34.1.3.2.2.7"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823687"",""34.1.3.2.2.8"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823688"",""34.1.3.2.2.9"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823689"",""34.2.1.1.1.1"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823690"",""34.2.1.1.1.2"",""11"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823691"",""34.2.1.1.1.3"",""20"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823692"",""34.2.1.1.1.4"",""20"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823693"",""34.2.1.1.1.5"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823694"",""34.2.1.1.1.6"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823695"",""34.2.1.1.1.7"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823696"",""34.2.1.1.1.8"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823697"",""34.2.1.1.1.9"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823698"",""34.2.1.1.2.1"",""2"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823699"",""34.2.1.1.2.2"",""7"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823700"",""34.2.1.1.2.3"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823701"",""34.2.1.1.2.4"",""17"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823702"",""34.2.1.1.2.5"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823703"",""34.2.1.1.2.6"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823704"",""34.2.1.1.2.7"",""11"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823705"",""34.2.1.1.2.8"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823706"",""34.2.1.1.2.9"",""19"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823707"",""34.2.1.2.1.1"",""27"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823708"",""34.2.1.2.1.2"",""32"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823709"",""34.2.1.2.1.3"",""21"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823710"",""34.2.1.2.1.4"",""10"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823711"",""34.2.1.2.1.5"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823712"",""34.2.1.2.1.6"",""2"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823713"",""34.2.1.2.1.7"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823714"",""34.2.1.2.1.8"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823715"",""34.2.1.2.1.9"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823716"",""34.2.1.2.2.1"",""22"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823717"",""34.2.1.2.2.2"",""23"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823718"",""34.2.1.2.2.3"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823719"",""34.2.1.2.2.4"",""15"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823720"",""34.2.1.2.2.5"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823721"",""34.2.1.2.2.6"",""5"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823722"",""34.2.1.2.2.7"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823723"",""34.2.1.2.2.8"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""11 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823724"",""34.2.1.2.2.9"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823725"",""34.2.2.1.1.1"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823726"",""34.2.2.1.1.2"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823727"",""34.2.2.1.1.3"",""17"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823728"",""34.2.2.1.1.4"",""22"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823729"",""34.2.2.1.1.5"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823730"",""34.2.2.1.1.6"",""10"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823731"",""34.2.2.1.1.7"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823732"",""34.2.2.1.1.8"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823733"",""34.2.2.1.1.9"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823734"",""34.2.2.1.2.1"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823735"",""34.2.2.1.2.2"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823736"",""34.2.2.1.2.3"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823737"",""34.2.2.1.2.4"",""15"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823738"",""34.2.2.1.2.5"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823739"",""34.2.2.1.2.6"",""15"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823740"",""34.2.2.1.2.7"",""11"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823741"",""34.2.2.1.2.8"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823742"",""34.2.2.1.2.9"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823743"",""34.2.2.2.1.1"",""20"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823744"",""34.2.2.2.1.2"",""24"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823745"",""34.2.2.2.1.3"",""21"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823746"",""34.2.2.2.1.4"",""17"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823747"",""34.2.2.2.1.5"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823748"",""34.2.2.2.1.6"",""5"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823749"",""34.2.2.2.1.7"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823750"",""34.2.2.2.1.8"",""0"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823751"",""34.2.2.2.1.9"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823752"",""34.2.2.2.2.1"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823753"",""34.2.2.2.2.2"",""17"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823754"",""34.2.2.2.2.3"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823755"",""34.2.2.2.2.4"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823756"",""34.2.2.2.2.5"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823757"",""34.2.2.2.2.6"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823758"",""34.2.2.2.2.7"",""5"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823759"",""34.2.2.2.2.8"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823760"",""34.2.2.2.2.9"",""5"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823761"",""34.2.3.1.1.1"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823762"",""34.2.3.1.1.2"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823763"",""34.2.3.1.1.3"",""19"","""","""","""",""0"""
"2002,""United States"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823764"",""34.2.3.1.1.4"",""19"","""","""","""",""0"""
